날짜,가임암소 수,도축 수,암송아지가격,숫송아지가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체 중량,생산량,출생두수,사육비,도매 가격,소비자 가격
20200712,2.137132486,-0.410829941,0.985970332,1.332010513,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,-1.327809869,2.047426356
20200713,2.137132486,-0.410829941,0.98202937,1.316360271,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,2.10571179,2.104088466
20200714,2.137132486,-0.410829941,0.980277832,1.308969878,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.878582685,2.015001218
20200715,2.137132486,-0.410829941,0.978526292,1.301579487,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.657810883,1.287127832
20200716,2.137132486,-0.410829941,0.976774754,1.294189094,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.087965343,1.178607336
20200719,2.137132486,-0.410829941,0.979402062,1.305926776,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,-1.991859084,1.217692182
20200720,2.137132486,-0.410829941,0.991224949,1.302014216,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.457266865,1.293023311
20200721,2.137132486,-0.410829941,0.970206483,1.273756834,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.365374937,1.30164818
20200722,2.137132486,-0.410829941,0.949188018,1.245499453,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.209909977,1.470433579
20200723,2.137132486,-0.410829941,0.928169552,1.217242071,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,0.438942481,1.314858421
20200726,2.137132486,-0.410829941,0.887446275,1.20550439,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,-1.747969817,1.524693827
20200727,2.137132486,-0.410829941,0.871682426,1.133774114,2.188250335,2.004727217,-1.887557608,2.217432662,-2.175286393,-1.603363221,-2.171982117,1.434149399,1.524693827
