날짜,가임암소 수,도축 수,2년전 암송아지 가격,2년전 수송아지 가격,도매 가격,소비자 가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체중량,출생두수,사육비,생산량
20150513,-0.0015672045002826833,-0.11450730264150101,-1.5421973509930573,-1.4201178624758477,-1.5575648111207385,-2.397075672640633,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150514,-0.0015672045002826833,-0.11450730264150101,-1.536798070537168,-1.409129943843678,-1.7640511082183548,-2.397075672640633,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150515,-0.0015672045002826833,-0.11450730264150101,-1.5286991498533342,-1.3899010862373806,-1.9933170323979146,-2.397075672640633,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150518,-0.0015672045002826833,-0.11450730264150101,-1.5754929138043745,-1.5185513002223687,-1.9073423108305796,-2.2131539058025558,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150519,-0.0015672045002826833,-0.11450730264150101,-1.622286677755415,-1.6472015142073573,-1.6435395326880733,-2.268347418473262,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150520,-0.0015672045002826833,-0.11450730264150101,-1.6690804417064555,-1.7758517281923452,-1.8132844957825551,-2.2556104540107915,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150521,-0.0015672045002826833,-0.11450730264150101,-1.490904186662109,-1.415997392988784,-1.7809521218597966,-2.3203142334801425,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150522,-0.0015672045002826833,-0.11450730264150101,-1.5435471711070297,-1.3280940439314255,-1.9426139914735887,-2.378564617621842,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150526,-0.0015672045002826833,-0.11450730264150101,-1.5381478906511403,-1.398142025211508,-1.8816233770283854,-2.228947741736019,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150527,-0.0015672045002826833,-0.11450730264150101,-1.5327486101952512,-1.4681900064915905,-1.5553603310805504,-2.226570175036358,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150528,-0.0015672045002826833,-0.11450730264150101,-1.5259995096253895,-1.458575577688442,-1.6236992123263807,-2.1460725596335433,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150529,-0.0015672045002826833,-0.11450730264150101,-1.6272360181733136,-1.7415144824668145,-1.606063372004876,-2.1460725596335433,0.6227648673105094,-1.34711028096216,-1.0887467250648435,-1.5303189765040632,1.3459179881475056,-1.448933337990515,-1.4090164766682314
20150601,-0.0015672045002826833,0.28160310896599083,-1.5777426139943285,-1.6238521871139957,-1.5928364917637476,-2.0961436589406577,-0.8406623195930087,-1.336800167200801,-1.1654759082111026,-1.8398293148251323,0.5097812671658214,-1.448933337990515,-1.4090164766682314
20150602,-0.0015672045002826833,0.28160310896599083,-1.5282492098153433,-1.5061898917611776,-1.3929636347866956,-2.038063100991791,-0.8406623195930087,-1.336800167200801,-1.1654759082111026,-1.8398293148251323,0.5097812671658214,-1.448933337990515,-1.4090164766682314
20150603,-0.0015672045002826833,0.28160310896599083,-1.4787558056363583,-1.3885275964083594,-1.3525481673832476,-2.0827273897068554,-0.8406623195930087,-1.336800167200801,-1.1654759082111026,-1.8398293148251323,0.5097812671658214,-1.448933337990515,-1.4090164766682314
20150604,-0.0015672045002826833,0.28160310896599083,-1.5543457320188083,-1.5176356403363547,-1.2651037924557873,-2.3901127987344823,-0.8406623195930087,-1.336800167200801,-1.1654759082111026,-1.8398293148251323,0.5097812671658214,-1.448933337990515,-1.4090164766682314
